Time,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16
2597,46.0,6.0,0.0,2.0,37.0,1.0,4.0,9.0,4.0,1.0,1.0,0.0,1.0,15.0,0.0,10.0
2598,47.0,6.0,0.0,2.0,40.0,1.0,4.0,10.0,4.0,1.0,1.0,0.0,1.0,14.0,0.0,10.0
2599,48.0,6.0,0.0,3.0,40.0,1.0,5.0,11.0,4.0,0.0,1.0,1.0,1.0,16.0,0.0,11.0
2600,48.0,6.0,0.0,3.0,41.0,1.0,5.0,10.0,4.0,0.0,1.0,2.0,1.0,16.0,0.0,11.0
2601,50.0,6.0,0.0,2.0,42.0,1.0,6.0,11.0,4.0,0.0,2.0,2.0,1.0,17.0,0.0,11.0
2602,49.0,6.0,1.0,2.0,43.0,1.0,6.0,10.0,4.0,1.0,3.0,3.0,1.0,16.0,0.0,12.0
2603,50.0,6.0,1.0,3.0,43.0,0.0,6.0,10.0,4.0,1.0,3.0,3.0,1.0,16.0,0.0,12.0
2604,51.0,6.0,1.0,3.0,42.0,0.0,6.0,9.0,4.0,1.0,3.0,3.0,1.0,17.0,0.0,12.0
2605,51.0,6.0,1.0,3.0,45.0,0.0,6.0,9.0,4.0,1.0,2.0,3.0,1.0,17.0,0.0,12.0
2606,51.0,6.0,1.0,2.0,44.0,0.0,7.0,7.0,4.0,1.0,3.0,2.0,2.0,17.0,0.0,12.0
2607,51.0,6.0,1.0,2.0,47.0,0.0,7.0,8.0,4.0,1.0,3.0,1.0,2.0,17.0,0.0,12.0
2608,52.0,6.0,1.0,2.0,46.0,0.0,7.0,8.0,4.0,1.0,3.0,1.0,2.0,17.0,0.0,12.0
2609,51.0,7.0,1.0,2.0,46.0,0.0,7.0,8.0,4.0,0.0,3.0,2.0,2.0,17.0,0.0,12.0
2610,50.0,7.0,2.0,2.0,46.0,0.0,8.0,7.0,4.0,0.0,3.0,2.0,1.0,17.0,0.0,12.0
2611,50.0,6.0,2.0,2.0,46.0,0.0,8.0,6.0,4.0,0.0,3.0,1.0,1.0,17.0,0.0,11.0
2612,51.0,6.0,2.0,2.0,47.0,0.0,7.0,5.0,4.0,0.0,3.0,1.0,1.0,17.0,0.0,10.0
2613,51.0,6.0,3.0,2.0,45.0,0.0,6.0,5.0,4.0,0.0,3.0,1.0,1.0,17.0,0.0,10.0
2614,50.0,6.0,4.0,2.0,44.0,0.0,5.0,5.0,4.0,0.0,3.0,1.0,1.0,17.0,0.0,10.0
2615,50.0,6.0,4.0,3.0,44.0,0.0,5.0,4.0,4.0,0.0,2.0,1.0,1.0,17.0,0.0,10.0
2616,47.0,6.0,4.0,3.0,44.0,0.0,4.0,3.0,4.0,0.0,2.0,1.0,1.0,16.0,0.0,10.0
2617,48.0,6.0,4.0,3.0,44.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,16.0,0.0,9.0
2618,50.0,6.0,4.0,3.0,44.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,15.0,0.0,9.0
2619,51.0,6.0,4.0,3.0,44.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,16.0,0.0,9.0
2620,52.0,5.0,5.0,3.0,43.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,15.0,0.0,9.0
2621,52.0,5.0,7.0,3.0,43.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,15.0,0.0,9.0
2622,51.0,5.0,7.0,3.0,44.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,14.0,0.0,9.0
2623,51.0,5.0,8.0,3.0,42.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,14.0,0.0,9.0
2624,49.0,5.0,8.0,3.0,41.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,14.0,0.0,9.0
2625,49.0,4.0,8.0,3.0,40.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,14.0,0.0,9.0
2626,49.0,4.0,8.0,3.0,39.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,14.0,0.0,9.0
2627,50.0,3.0,8.0,3.0,39.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,14.0,0.0,8.0
2628,50.0,4.0,9.0,3.0,37.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,13.0,0.0,8.0
2629,52.0,4.0,9.0,3.0,38.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,14.0,0.0,8.0
2630,53.0,3.0,9.0,2.0,39.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,15.0,0.0,8.0
2631,53.0,3.0,9.0,2.0,39.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,15.0,0.0,7.0
2632,54.0,5.0,10.0,2.0,40.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,15.0,0.0,7.0
2633,54.0,5.0,10.0,2.0,42.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,15.0,0.0,7.0
2634,54.0,5.0,11.0,2.0,42.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,14.0,0.0,7.0
2635,53.0,4.0,11.0,2.0,42.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,3.0,13.0,0.0,7.0
2636,53.0,4.0,11.0,3.0,42.0,0.0,1.0,0.0,5.0,0.0,3.0,2.0,3.0,13.0,0.0,7.0
2637,54.0,5.0,11.0,2.0,41.0,0.0,1.0,0.0,5.0,0.0,3.0,1.0,3.0,14.0,0.0,8.0
2638,54.0,5.0,8.0,3.0,41.0,0.0,1.0,0.0,5.0,0.0,3.0,1.0,2.0,14.0,0.0,8.0
2639,54.0,5.0,8.0,3.0,41.0,0.0,1.0,0.0,5.0,0.0,3.0,1.0,2.0,14.0,0.0,8.0
2640,54.0,4.0,7.0,3.0,40.0,1.0,1.0,0.0,5.0,0.0,3.0,1.0,2.0,14.0,0.0,8.0
2641,54.0,4.0,6.0,3.0,40.0,1.0,1.0,0.0,5.0,0.0,3.0,1.0,2.0,15.0,0.0,8.0
2642,54.0,4.0,6.0,3.0,41.0,1.0,1.0,2.0,5.0,0.0,3.0,0.0,2.0,15.0,0.0,8.0
2643,54.0,5.0,6.0,3.0,41.0,1.0,1.0,2.0,5.0,0.0,2.0,0.0,2.0,16.0,0.0,8.0
2644,53.0,5.0,6.0,3.0,41.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,2.0,16.0,0.0,8.0
2645,51.0,5.0,5.0,3.0,45.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,2.0,16.0,0.0,8.0
2646,51.0,5.0,5.0,3.0,44.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,16.0,0.0,8.0
2647,51.0,5.0,5.0,3.0,42.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,16.0,0.0,10.0
2648,53.0,5.0,4.0,3.0,42.0,1.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,16.0,0.0,10.0
2649,54.0,5.0,4.0,3.0,44.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,16.0,0.0,10.0
2650,53.0,4.0,4.0,3.0,43.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,16.0,0.0,10.0
2651,52.0,4.0,3.0,3.0,44.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,16.0,0.0,12.0
2652,52.0,3.0,2.0,3.0,43.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,16.0,0.0,12.0
2653,52.0,3.0,2.0,3.0,43.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,16.0,0.0,12.0
2654,53.0,4.0,1.0,3.0,43.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,16.0,0.0,11.0
2655,53.0,4.0,0.0,2.0,44.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,16.0,0.0,12.0
2656,52.0,4.0,0.0,1.0,43.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,16.0,0.0,12.0
2657,52.0,3.0,0.0,1.0,45.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,16.0,0.0,12.0
2658,51.0,3.0,0.0,1.0,46.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,16.0,0.0,12.0
2659,51.0,3.0,0.0,1.0,46.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,16.0,0.0,12.0
2660,51.0,3.0,1.0,1.0,46.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,16.0,0.0,11.0
2661,54.0,3.0,1.0,1.0,46.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,16.0,0.0,10.0
2662,54.0,3.0,1.0,0.0,46.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,16.0,0.0,10.0
2663,55.0,3.0,1.0,1.0,46.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,1.0,16.0,0.0,10.0
2664,54.0,3.0,1.0,1.0,47.0,1.0,0.0,1.0,5.0,0.0,0.0,4.0,1.0,16.0,0.0,10.0
2665,53.0,3.0,1.0,1.0,47.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,15.0,0.0,10.0
2666,53.0,3.0,1.0,1.0,46.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0,15.0,0.0,10.0
2667,52.0,3.0,1.0,1.0,47.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,15.0,0.0,10.0
2668,52.0,3.0,1.0,1.0,47.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,15.0,0.0,10.0
2669,52.0,3.0,1.0,1.0,47.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,1.0,16.0,0.0,9.0
2670,52.0,3.0,1.0,1.0,48.0,1.0,1.0,2.0,4.0,0.0,0.0,4.0,1.0,15.0,0.0,9.0
2671,52.0,3.0,1.0,1.0,50.0,1.0,1.0,2.0,5.0,0.0,0.0,4.0,1.0,15.0,0.0,8.0
2672,52.0,3.0,1.0,1.0,48.0,1.0,1.0,2.0,5.0,0.0,0.0,2.0,1.0,17.0,0.0,8.0
2673,52.0,3.0,1.0,1.0,49.0,1.0,1.0,2.0,5.0,0.0,0.0,2.0,2.0,17.0,0.0,9.0
2674,52.0,3.0,1.0,1.0,52.0,1.0,1.0,2.0,6.0,1.0,0.0,1.0,2.0,17.0,0.0,9.0
2675,52.0,3.0,1.0,1.0,52.0,1.0,1.0,2.0,6.0,1.0,0.0,1.0,2.0,17.0,0.0,9.0
2676,52.0,3.0,2.0,1.0,53.0,2.0,1.0,2.0,6.0,1.0,0.0,2.0,2.0,17.0,0.0,9.0
2677,52.0,3.0,2.0,1.0,54.0,2.0,4.0,2.0,6.0,1.0,0.0,1.0,1.0,17.0,0.0,9.0
2678,53.0,3.0,2.0,1.0,54.0,2.0,4.0,2.0,6.0,1.0,0.0,1.0,1.0,16.0,0.0,9.0
2679,56.0,3.0,1.0,1.0,54.0,2.0,5.0,2.0,6.0,1.0,0.0,1.0,1.0,16.0,0.0,10.0
2680,59.0,3.0,1.0,1.0,57.0,2.0,4.0,2.0,6.0,1.0,0.0,1.0,1.0,16.0,0.0,10.0
2681,58.0,3.0,1.0,1.0,58.0,2.0,4.0,2.0,7.0,1.0,0.0,1.0,1.0,17.0,1.0,10.0
2682,58.0,2.0,1.0,1.0,57.0,2.0,4.0,2.0,7.0,1.0,0.0,1.0,1.0,17.0,1.0,10.0
2683,60.0,2.0,1.0,2.0,58.0,2.0,4.0,2.0,8.0,1.0,0.0,1.0,1.0,18.0,1.0,11.0
2684,60.0,2.0,1.0,2.0,57.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,1.0,16.0,1.0,12.0
2685,60.0,2.0,1.0,2.0,57.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,1.0,16.0,1.0,12.0
2686,59.0,2.0,1.0,2.0,57.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,16.0,1.0,12.0
2687,59.0,2.0,1.0,2.0,58.0,2.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,16.0,1.0,13.0
2688,59.0,2.0,1.0,2.0,57.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,1.0,16.0,1.0,13.0
2689,59.0,2.0,0.0,1.0,57.0,2.0,6.0,5.0,5.0,0.0,0.0,0.0,1.0,16.0,1.0,13.0
2690,59.0,2.0,0.0,1.0,55.0,1.0,5.0,6.0,6.0,0.0,0.0,0.0,1.0,15.0,0.0,13.0
2691,57.0,2.0,0.0,1.0,55.0,2.0,5.0,7.0,6.0,0.0,0.0,0.0,1.0,15.0,0.0,13.0
2692,57.0,2.0,0.0,1.0,55.0,2.0,4.0,7.0,6.0,0.0,0.0,1.0,1.0,15.0,0.0,14.0
2693,55.0,2.0,0.0,0.0,55.0,2.0,3.0,7.0,6.0,0.0,0.0,1.0,1.0,15.0,0.0,13.0
2694,56.0,2.0,0.0,0.0,55.0,3.0,2.0,7.0,6.0,0.0,0.0,1.0,1.0,15.0,0.0,13.0
2695,56.0,2.0,0.0,0.0,55.0,1.0,2.0,5.0,6.0,0.0,0.0,1.0,1.0,15.0,0.0,14.0
2696,55.0,2.0,0.0,0.0,55.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,1.0,16.0,0.0,14.0
2697,56.0,2.0,0.0,0.0,55.0,1.0,2.0,4.0,5.0,0.0,0.0,1.0,1.0,15.0,0.0,14.0
2698,56.0,2.0,1.0,0.0,56.0,1.0,2.0,4.0,5.0,0.0,0.0,1.0,1.0,16.0,0.0,15.0
2699,57.0,2.0,1.0,0.0,56.0,1.0,2.0,4.0,5.0,0.0,0.0,1.0,1.0,16.0,0.0,15.0
2700,57.0,2.0,1.0,0.0,55.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,16.0,0.0,15.0
2701,57.0,2.0,1.0,0.0,56.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,16.0,0.0,14.0
2702,59.0,2.0,1.0,0.0,55.0,1.0,2.0,6.0,5.0,0.0,0.0,0.0,1.0,16.0,0.0,15.0
2703,59.0,2.0,1.0,0.0,55.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,1.0,16.0,0.0,15.0
2704,59.0,2.0,1.0,0.0,55.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,17.0,1.0,15.0
2705,60.0,2.0,1.0,0.0,56.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,16.0,1.0,15.0
2706,59.0,2.0,1.0,0.0,56.0,0.0,2.0,4.0,5.0,0.0,1.0,0.0,1.0,16.0,1.0,15.0
2707,57.0,2.0,2.0,0.0,56.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,16.0,1.0,14.0
2708,59.0,2.0,3.0,0.0,56.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,1.0,16.0,1.0,14.0
2709,59.0,2.0,3.0,0.0,57.0,0.0,1.0,3.0,5.0,0.0,2.0,0.0,1.0,16.0,1.0,15.0
2710,60.0,2.0,3.0,0.0,58.0,0.0,1.0,2.0,5.0,0.0,2.0,0.0,1.0,16.0,1.0,16.0
2711,60.0,2.0,4.0,0.0,58.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,1.0,16.0,1.0,16.0
2712,59.0,2.0,4.0,0.0,58.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,1.0,16.0,1.0,16.0
2713,60.0,2.0,4.0,0.0,57.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,1.0,16.0,1.0,16.0
2714,60.0,2.0,4.0,0.0,57.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,1.0,16.0,1.0,16.0
2715,59.0,2.0,4.0,0.0,56.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,16.0,1.0,16.0
2716,58.0,2.0,3.0,0.0,57.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,16.0,1.0,16.0
2717,56.0,1.0,3.0,0.0,58.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,16.0,1.0,16.0
2718,51.0,1.0,3.0,0.0,57.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,16.0,1.0,16.0
2719,53.0,1.0,3.0,0.0,57.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,16.0,1.0,15.0
2720,51.0,1.0,3.0,0.0,57.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,15.0,1.0,15.0
2721,51.0,1.0,3.0,0.0,57.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,16.0,1.0,16.0
2722,48.0,1.0,3.0,0.0,55.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,16.0,1.0,16.0
2723,48.0,1.0,3.0,0.0,56.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,16.0,1.0,16.0
2724,48.0,2.0,3.0,0.0,54.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,16.0,1.0,15.0
2725,47.0,2.0,3.0,0.0,52.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,16.0,1.0,15.0
2726,45.0,2.0,1.0,0.0,52.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,16.0,1.0,15.0
2727,45.0,2.0,1.0,0.0,50.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,15.0,1.0,15.0
2728,45.0,3.0,1.0,0.0,48.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,15.0,1.0,15.0
2729,45.0,3.0,1.0,0.0,48.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,15.0,1.0,15.0
2730,45.0,3.0,0.0,0.0,48.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,15.0,1.0,15.0
2731,44.0,3.0,0.0,0.0,48.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,15.0,1.0,15.0
2732,44.0,3.0,0.0,0.0,48.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,15.0,1.0,15.0
2733,44.0,3.0,0.0,0.0,49.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,15.0,1.0,15.0
2734,44.0,3.0,0.0,1.0,49.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,15.0,1.0,15.0
2735,44.0,3.0,0.0,1.0,49.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,15.0,1.0,15.0
2736,43.0,3.0,0.0,1.0,48.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,15.0,1.0,15.0
2737,43.0,3.0,0.0,2.0,48.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,15.0,1.0,15.0
2738,45.0,3.0,0.0,2.0,47.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,15.0,1.0,14.0
2739,47.0,3.0,0.0,2.0,47.0,0.0,2.0,1.0,4.0,0.0,1.0,3.0,2.0,15.0,1.0,14.0
2740,47.0,3.0,0.0,2.0,48.0,0.0,2.0,1.0,4.0,0.0,1.0,4.0,2.0,15.0,1.0,14.0
2741,48.0,3.0,0.0,2.0,50.0,0.0,1.0,1.0,4.0,0.0,1.0,5.0,1.0,15.0,1.0,14.0
2742,50.0,3.0,0.0,2.0,50.0,0.0,2.0,1.0,4.0,0.0,1.0,4.0,1.0,15.0,1.0,14.0
2743,50.0,3.0,0.0,2.0,50.0,0.0,2.0,1.0,4.0,0.0,1.0,4.0,1.0,15.0,2.0,14.0
2744,50.0,3.0,0.0,2.0,50.0,0.0,3.0,1.0,4.0,0.0,0.0,5.0,1.0,15.0,2.0,14.0
2745,50.0,3.0,0.0,2.0,50.0,0.0,4.0,1.0,4.0,0.0,0.0,5.0,1.0,15.0,2.0,14.0
2746,50.0,3.0,0.0,2.0,51.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,2.0,14.0,2.0,14.0
2747,51.0,3.0,0.0,2.0,51.0,0.0,5.0,0.0,5.0,0.0,0.0,4.0,2.0,14.0,2.0,14.0
2748,52.0,3.0,0.0,2.0,51.0,0.0,5.0,0.0,6.0,0.0,0.0,3.0,2.0,14.0,2.0,14.0
2749,52.0,3.0,0.0,2.0,51.0,0.0,5.0,1.0,6.0,0.0,0.0,3.0,2.0,15.0,2.0,14.0
2750,52.0,3.0,0.0,2.0,50.0,0.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,15.0,1.0,14.0
2751,52.0,3.0,0.0,3.0,54.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,15.0,1.0,15.0
2752,54.0,3.0,0.0,3.0,54.0,0.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0,15.0,1.0,15.0
2753,54.0,4.0,0.0,4.0,54.0,0.0,3.0,3.0,8.0,0.0,0.0,0.0,1.0,15.0,1.0,15.0
2754,54.0,4.0,0.0,4.0,54.0,0.0,3.0,3.0,9.0,0.0,0.0,0.0,1.0,15.0,1.0,16.0
2755,54.0,4.0,0.0,4.0,54.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,1.0,15.0,1.0,16.0
2756,54.0,4.0,0.0,4.0,54.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,1.0,15.0,1.0,16.0
2757,55.0,4.0,0.0,4.0,55.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,1.0,14.0,0.0,16.0
2758,55.0,4.0,0.0,4.0,55.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,1.0,13.0,0.0,16.0
2759,54.0,4.0,0.0,4.0,55.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,1.0,13.0,0.0,17.0
2760,54.0,4.0,0.0,3.0,55.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,1.0,13.0,0.0,17.0
2761,54.0,4.0,0.0,3.0,55.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,1.0,13.0,0.0,16.0
2762,54.0,4.0,0.0,2.0,55.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,1.0,13.0,0.0,16.0
2763,53.0,4.0,0.0,2.0,55.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,1.0,13.0,0.0,16.0
2764,52.0,4.0,0.0,2.0,55.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,1.0,12.0,0.0,16.0
2765,53.0,4.0,0.0,2.0,55.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,1.0,12.0,0.0,16.0
2766,54.0,4.0,0.0,2.0,54.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,1.0,12.0,0.0,16.0
2767,55.0,4.0,0.0,2.0,54.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,11.0,0.0,16.0
2768,55.0,4.0,0.0,1.0,54.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,11.0,0.0,16.0
2769,57.0,4.0,0.0,1.0,54.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,12.0,0.0,16.0
2770,57.0,4.0,0.0,1.0,54.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,1.0,12.0,0.0,16.0
2771,56.0,4.0,0.0,1.0,53.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,1.0,11.0,0.0,15.0
2772,54.0,4.0,1.0,1.0,54.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,12.0,0.0,16.0
2773,54.0,4.0,1.0,0.0,54.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,10.0,0.0,16.0
2774,54.0,4.0,1.0,0.0,53.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,1.0,10.0,0.0,17.0
2775,55.0,4.0,2.0,0.0,53.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,11.0,0.0,17.0
2776,54.0,5.0,3.0,0.0,52.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,11.0,0.0,17.0
2777,54.0,5.0,3.0,0.0,52.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,11.0,0.0,17.0
2778,54.0,5.0,3.0,0.0,52.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,3.0,11.0,0.0,17.0
2779,54.0,5.0,3.0,0.0,52.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,4.0,11.0,0.0,17.0
2780,54.0,6.0,3.0,0.0,52.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,10.0,0.0,17.0
2781,54.0,6.0,3.0,0.0,52.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,10.0,0.0,17.0
2782,54.0,6.0,3.0,0.0,52.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,4.0,11.0,0.0,16.0
2783,54.0,6.0,4.0,2.0,52.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,11.0,0.0,15.0
2784,56.0,6.0,4.0,3.0,52.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,5.0,11.0,0.0,15.0
2785,55.0,6.0,4.0,3.0,52.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,5.0,11.0,0.0,14.0
2786,55.0,6.0,4.0,3.0,52.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,5.0,11.0,0.0,14.0
2787,55.0,6.0,4.0,3.0,52.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,5.0,11.0,0.0,14.0
2788,55.0,6.0,4.0,3.0,51.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,5.0,11.0,0.0,13.0
2789,55.0,6.0,4.0,3.0,51.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,5.0,11.0,0.0,12.0
2790,56.0,6.0,4.0,3.0,51.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,5.0,11.0,0.0,13.0
2791,55.0,6.0,4.0,3.0,51.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,5.0,9.0,0.0,14.0
2792,55.0,6.0,3.0,3.0,51.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,5.0,9.0,0.0,14.0
2793,55.0,6.0,2.0,3.0,52.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,5.0,9.0,0.0,14.0
2794,55.0,6.0,2.0,2.0,51.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,5.0,9.0,0.0,15.0
2795,53.0,6.0,2.0,1.0,50.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,5.0,10.0,0.0,15.0
2796,54.0,6.0,2.0,1.0,50.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,5.0,10.0,0.0,15.0
2797,53.0,6.0,2.0,3.0,50.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,5.0,9.0,0.0,14.0
2798,53.0,6.0,2.0,3.0,51.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,5.0,10.0,0.0,14.0
2799,52.0,6.0,1.0,3.0,50.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,10.0,0.0,14.0
2800,52.0,6.0,1.0,3.0,50.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,10.0,0.0,14.0
2801,52.0,6.0,1.0,2.0,49.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,10.0,0.0,14.0
2802,52.0,6.0,0.0,2.0,49.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,4.0,10.0,0.0,14.0
2803,52.0,6.0,1.0,2.0,47.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,3.0,10.0,0.0,14.0
2804,52.0,6.0,1.0,2.0,45.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,3.0,10.0,0.0,14.0
